,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
539,0,0,2.7,128,1,24,839,850.0,8242
540,1,0,2.8,45,1,24,2045,800.0,3550
541,1,0,3.2,119,1,24,1649,400.0,8242
542,1,0,3.4,12,1,14,299,150.0,8242
543,0,0,3.3,4,1,16,598,500.0,8242
544,1,0,3.5,41,79,55,2036,400.0,8242
545,1,0,3.7,405,1,24,2034,750.0,6893
546,1,0,3.9,388,1,24,420,650.0,1503
547,0,0,4.7,651,1,73,2149,100.0,8242
548,1,0,4.3,734,1,73,2238,200.0,7669
549,0,0,3.7,21,1,73,1585,450.0,8242
550,0,0,4.0,1047,1,73,1336,450.0,8242
551,1,0,3.8,505,1,73,457,450.0,1058
552,0,0,3.6,55,1,73,1114,200.0,8242
553,1,0,3.9,264,1,73,2149,200.0,5231
554,1,0,3.8,133,1,73,1496,300.0,2175
555,1,0,3.9,286,1,73,457,500.0,5514
556,0,0,4.4,343,1,73,2149,100.0,8242
557,1,0,3.6,66,1,73,2149,150.0,5234
558,1,0,3.4,10,1,73,2149,100.0,8242
559,1,0,3.8,61,1,73,1649,300.0,8242
560,0,0,3.8,70,1,73,1102,500.0,8242
561,1,0,3.6,28,1,73,429,300.0,898
562,1,0,3.8,70,1,73,2149,100.0,198
563,1,0,3.8,28,1,73,1092,150.0,7577
564,1,0,3.5,15,1,73,1952,250.0,8242
565,1,0,3.8,131,1,73,333,250.0,3214
566,0,0,3.8,19,1,73,2149,150.0,8242
567,1,0,3.7,237,1,73,2198,200.0,3380
568,1,0,3.3,6,1,73,2221,500.0,4050
569,1,0,4.1,201,1,73,2238,300.0,3126
570,1,0,2.8,506,1,73,1827,500.0,8242
571,0,0,4.1,520,1,73,355,300.0,8242
572,1,0,3.8,104,1,73,366,300.0,2019
573,0,0,3.7,88,1,73,2221,300.0,8242
574,1,0,3.6,95,1,73,2262,150.0,8242
575,1,0,3.7,136,1,73,2085,600.0,1356
576,1,0,3.8,101,1,73,366,400.0,6226
577,1,0,4.2,60,1,73,2238,200.0,155
578,0,0,3.9,88,1,73,2149,250.0,8242
579,0,0,3.5,8,1,73,2149,200.0,8242
580,0,0,3.4,145,1,73,1185,300.0,8242
581,1,0,3.6,46,1,73,1154,500.0,1419
582,1,0,3.4,22,1,73,2149,200.0,1936
583,1,0,3.9,57,1,73,2238,200.0,4464
584,0,0,3.8,189,1,73,2149,300.0,8242
585,0,0,3.7,22,1,73,1092,500.0,8242
586,1,0,3.6,18,1,73,1182,250.0,8242
587,1,0,3.7,73,1,73,366,400.0,5446
588,0,0,3.8,39,1,73,2184,350.0,8242
589,1,0,3.9,540,1,73,2034,800.0,5091
590,0,0,3.6,71,1,73,1935,250.0,8242
591,1,0,3.6,24,1,73,358,250.0,1536
592,0,0,3.5,11,1,73,2238,300.0,8242
593,0,0,3.4,9,1,73,1488,350.0,8242
594,0,0,3.5,12,1,73,1114,500.0,8242
595,1,0,3.8,120,1,73,1830,250.0,401
596,1,0,3.0,82,1,73,2238,300.0,4001
597,1,0,3.5,88,1,73,2227,350.0,1630
598,1,0,4.0,17,1,73,2149,150.0,8242
599,1,0,3.0,87,1,73,2037,600.0,5687
600,1,0,3.4,14,1,73,2149,300.0,2049
601,0,0,3.5,31,1,73,1585,200.0,8242
602,0,0,3.5,17,1,73,2149,300.0,8242
603,1,0,4.2,415,1,73,1637,500.0,1616
604,1,0,3.3,128,1,73,1649,300.0,3051
605,0,0,4.1,94,1,73,2149,100.0,8242
606,0,0,3.8,64,1,73,1099,250.0,8242
607,0,0,3.7,65,1,73,1199,300.0,8242
608,1,0,3.4,7,1,73,1649,250.0,5853
609,0,0,3.3,5,1,73,2149,350.0,8242
610,0,0,3.5,52,1,73,2149,300.0,8242
611,1,0,2.7,123,1,73,1092,200.0,5402
612,1,0,3.0,290,1,73,1676,450.0,81
613,1,0,3.7,59,1,73,1995,200.0,8242
614,0,0,3.7,130,1,73,2149,200.0,8242
615,1,0,2.8,91,1,73,1700,400.0,1578
616,1,0,3.3,12,1,73,333,300.0,4861
617,1,0,3.5,80,1,73,2354,250.0,6955
618,1,0,3.9,441,1,73,2227,400.0,3324
619,0,0,3.4,10,1,73,1585,250.0,8242
620,0,0,3.5,12,1,73,2278,100.0,8242
621,0,0,3.4,7,1,73,2278,100.0,8242
622,0,0,3.4,8,1,73,405,300.0,8242
623,0,0,3.2,9,1,73,333,300.0,8242
624,0,0,3.6,47,1,73,2278,150.0,8242
625,0,0,3.1,29,1,73,1585,150.0,8242
626,1,0,3.8,66,1,73,107,300.0,8207
627,1,0,3.1,28,1,73,333,200.0,8242
628,0,0,3.2,4,1,73,1092,200.0,8242
629,0,0,3.3,7,1,73,1496,200.0,8242
630,0,0,3.2,5,1,73,1935,250.0,8242
631,0,0,3.1,6,1,73,1195,100.0,8242
632,0,0,3.3,17,1,73,2295,200.0,8242
633,0,0,3.0,27,1,73,2316,200.0,8242
634,0,0,3.1,9,1,73,333,200.0,8242
635,0,0,3.3,4,1,73,1397,200.0,8242
636,0,0,3.7,21,1,73,1178,150.0,8242
637,0,0,3.6,22,1,73,49,300.0,8242
638,0,0,3.0,15,1,73,1649,300.0,8242
639,1,0,3.4,19,1,73,2221,200.0,8242
640,1,0,3.4,8,1,74,2157,250.0,105
641,1,0,3.6,84,1,73,2224,250.0,1173
642,0,0,4.0,42,1,73,2262,300.0,8242
643,1,0,3.0,213,1,73,1954,400.0,7119
644,1,0,2.9,11,1,73,1585,500.0,5815
645,1,0,3.8,58,1,73,2188,300.0,6461
646,0,0,4.2,725,31,73,2160,350.0,8242
647,1,0,3.9,750,4,24,1760,500.0,5410
648,0,0,3.8,166,4,24,1921,600.0,8242
649,0,0,4.4,4460,4,73,2149,150.0,8242
650,0,0,3.9,153,4,24,2149,350.0,8242
651,1,0,3.8,469,4,24,1669,750.0,2921
652,1,0,4.1,364,4,24,2192,550.0,7754
653,1,0,3.8,286,4,24,1585,600.0,5801
654,1,0,3.8,527,4,24,1585,500.0,651
655,1,0,3.9,101,4,73,2149,150.0,6361
656,1,0,4.1,558,4,73,2149,150.0,8242
657,0,0,3.8,94,56,24,1649,550.0,8242
658,0,0,3.8,148,4,26,1646,550.0,8242
659,0,0,2.7,377,4,68,1779,1100.0,8242
660,0,0,3.9,206,4,73,2216,450.0,8242
661,1,0,3.3,5,4,25,2227,800.0,8242
662,0,0,3.9,100,4,73,2224,300.0,8242
663,1,0,4.2,444,4,73,2149,100.0,6364
664,0,0,3.9,133,4,24,1334,650.0,8242
665,1,0,4.0,219,4,16,622,600.0,7877
666,0,0,4.2,253,4,73,2149,250.0,8242
667,0,0,3.4,51,4,73,2181,350.0,8242
668,0,0,3.7,61,4,24,439,600.0,8242
669,1,0,3.8,155,56,24,2204,400.0,6821
670,1,0,3.9,233,31,24,1364,800.0,1399
671,1,0,3.7,264,56,24,1673,750.0,5764
672,0,0,3.9,66,4,24,2149,400.0,8242
673,0,0,4.1,238,4,73,2149,600.0,8242
674,1,0,3.8,58,4,73,700,150.0,7703
675,1,0,3.9,47,4,73,2149,200.0,4406
676,1,0,3.5,155,4,73,366,400.0,1562
677,1,0,4.1,176,4,24,86,800.0,5379
678,1,0,3.7,93,4,73,2278,200.0,2828
679,0,0,3.8,124,4,73,2203,300.0,8242
680,1,0,4.3,275,4,73,2149,100.0,8242
681,0,0,4.2,254,4,73,2149,150.0,8242
682,0,0,4.1,177,4,73,2149,100.0,8242
683,1,0,3.7,23,31,73,1750,300.0,1078
684,1,0,4.0,132,4,73,1092,200.0,8242
685,1,0,3.6,35,31,73,2128,300.0,5487
686,1,0,3.8,74,4,73,2224,300.0,7187
687,1,0,3.9,38,4,73,700,200.0,7714
688,1,0,3.6,172,83,24,1649,700.0,8242
689,1,0,3.4,4,4,24,1819,500.0,411
690,1,0,3.9,543,4,73,2198,300.0,8242
691,0,0,4.0,52,4,73,2149,300.0,8242
692,0,0,3.7,217,4,24,1765,450.0,8242
693,0,0,2.9,34,4,24,2163,750.0,8242
694,0,0,3.3,6,4,73,1883,300.0,8242
695,1,0,3.6,15,4,73,2149,100.0,8242
696,0,0,3.9,111,4,24,1734,700.0,8242
697,1,0,3.8,133,4,73,2295,200.0,7379
698,0,0,3.8,39,31,73,2221,250.0,8242
699,0,0,4.0,64,4,73,2149,200.0,8242
700,0,0,3.6,16,56,73,2149,300.0,8242
701,1,0,3.8,25,4,73,2100,350.0,8242
702,0,0,3.6,8,56,24,1938,800.0,8242
703,0,0,3.3,6,4,24,2224,450.0,8242
704,0,0,3.2,14,31,73,2149,250.0,8242
705,0,0,3.6,46,4,73,98,450.0,8242
706,0,0,3.8,148,4,73,1199,150.0,8242
707,1,0,3.7,21,56,73,2149,300.0,8242
708,0,0,3.8,55,79,55,821,300.0,8242
709,1,0,3.7,67,48,24,1585,700.0,8242
710,1,0,3.7,31,56,73,2221,300.0,221
711,0,0,3.3,4,31,73,2149,250.0,8242
712,0,0,3.2,4,4,73,2160,100.0,8242
713,0,0,3.9,26,4,73,2295,300.0,8242
714,1,0,3.7,57,4,73,1393,200.0,7977
715,1,0,3.2,71,4,73,458,600.0,8067
716,0,0,3.6,22,4,73,1182,150.0,8242
717,0,0,3.2,8,56,73,333,150.0,8242
718,1,0,3.2,11,4,73,293,150.0,6969
719,1,0,3.6,17,4,73,741,300.0,8242
720,0,1,3.8,977,1,57,1207,1300.0,8242
721,0,0,4.1,868,1,68,958,1200.0,8242
722,0,0,3.7,43,1,7,1649,700.0,8242
723,0,0,3.3,62,1,6,2224,800.0,8242
724,0,0,3.1,30,1,6,778,1000.0,8242
725,0,0,3.0,98,1,6,1649,800.0,8242
726,0,0,2.7,377,4,68,1779,1100.0,8242
727,1,1,4.4,2487,3,68,1845,900.0,8242
728,1,1,4.2,1964,3,24,112,1000.0,714
729,1,0,4.3,3178,3,24,1915,750.0,4764
730,1,0,3.3,455,3,24,59,550.0,3961
731,0,0,3.1,19,3,24,1955,800.0,8242
732,0,1,4.7,3845,29,24,1817,1600.0,8242
733,0,0,4.3,353,29,24,1935,1200.0,8242
734,0,1,4.1,1234,29,24,1948,800.0,8242
735,1,1,4.1,1538,29,24,208,1000.0,2269
736,0,1,3.9,49,29,24,1793,900.0,8242
737,1,1,3.8,756,29,24,1585,1000.0,8242
738,1,1,4.0,347,29,24,1784,1000.0,8242
739,0,1,4.0,165,29,24,2227,1000.0,8242
740,0,0,3.3,177,29,24,1684,950.0,8242
741,0,0,2.7,43,29,24,1813,1000.0,8242
742,1,0,3.0,102,0,24,2224,600.0,4584
743,1,0,3.8,54,3,16,602,500.0,8238
744,0,1,4.0,200,3,16,538,700.0,8242
745,1,0,3.9,102,3,16,498,450.0,7964
746,1,0,3.7,171,3,16,475,300.0,1905
747,1,0,3.7,37,3,16,506,400.0,4814
748,1,0,3.9,40,3,50,606,400.0,984
749,0,0,3.9,125,3,16,613,500.0,8242
750,1,0,3.9,49,3,16,475,600.0,2914
751,0,0,3.6,19,3,16,597,900.0,8242
752,0,0,3.8,69,3,17,496,700.0,8242
753,0,0,3.9,52,3,16,588,700.0,8242
754,1,0,3.6,18,3,37,1049,900.0,2718
755,0,0,3.9,78,3,16,475,350.0,8242
756,0,1,3.6,39,3,19,661,800.0,8242
757,1,0,2.7,48,3,76,745,650.0,5545
758,0,0,3.6,13,3,16,475,700.0,8242
759,0,0,3.3,14,3,19,575,700.0,8242
760,0,0,3.7,9,3,16,605,400.0,8242
761,1,0,4.1,46,29,16,676,600.0,7438
762,0,0,4.0,129,29,16,538,600.0,8242
763,1,1,3.9,727,29,16,574,800.0,629
764,0,0,4.1,521,29,16,562,550.0,8242
765,1,0,4.1,203,29,76,514,650.0,503
766,1,1,4.4,4381,29,26,2028,600.0,3690
767,1,0,3.7,131,29,16,678,400.0,4490
768,0,0,3.7,34,29,16,509,500.0,8242
769,1,0,3.7,46,29,16,450,450.0,7995
770,1,0,3.6,10,29,16,481,500.0,8242
771,1,0,2.6,18,29,16,898,500.0,8242
772,0,0,3.4,48,29,16,597,550.0,8242
773,0,0,3.4,6,29,16,658,600.0,8242
774,1,0,3.7,127,29,16,634,700.0,800
775,1,0,2.7,85,29,16,668,500.0,5055
776,0,0,3.2,11,0,16,612,500.0,8242
777,1,0,4.5,1178,0,36,1267,500.0,8242
778,1,0,3.7,335,0,24,83,800.0,8242
779,1,0,3.8,254,0,24,398,800.0,4070
780,1,0,3.6,21,3,73,1992,400.0,8021
781,1,0,3.8,20,29,73,261,400.0,8242
782,1,0,4.1,63,29,86,1187,300.0,3642
783,1,0,4.0,244,0,73,272,400.0,8242
784,1,0,3.4,9,29,86,137,400.0,3024
785,1,0,3.6,113,29,86,1442,400.0,3490
786,1,0,3.7,5,29,86,1648,400.0,6384
787,1,0,2.9,255,0,73,1585,250.0,8242
788,1,0,4.5,549,0,37,1041,400.0,8242
789,1,0,4.1,775,0,73,2238,300.0,8242
790,1,0,3.9,38,0,86,2149,250.0,8242
791,1,0,3.6,208,29,86,401,300.0,7969
792,1,0,4.1,739,29,36,778,500.0,7601
793,1,0,3.8,310,3,73,1585,400.0,1798
794,1,0,3.3,42,0,73,1092,500.0,6020
795,1,0,4.0,126,0,73,1585,150.0,3133
796,1,0,4.1,427,3,86,1904,500.0,3092
797,1,0,4.0,197,0,73,1585,300.0,8242
798,1,0,4.1,601,0,73,2038,700.0,7873
799,1,0,3.9,488,29,86,387,400.0,1842
800,1,0,4.0,396,3,73,2224,400.0,8242
801,1,0,3.6,474,0,73,1700,450.0,8242
802,1,0,2.9,172,0,73,1649,300.0,5208
803,1,0,3.1,175,3,73,49,250.0,8242
804,1,0,4.0,939,0,24,768,600.0,8242
805,1,0,3.9,173,0,73,2012,250.0,8014
806,1,0,3.9,77,3,73,1585,400.0,565
807,1,0,3.9,326,0,16,1647,200.0,8242
808,1,0,3.3,212,29,73,334,350.0,2096
809,1,0,4.1,464,0,73,1621,300.0,8242
810,1,0,3.3,628,3,36,1256,450.0,6775
811,1,0,3.6,518,29,24,2224,400.0,4662
812,1,0,3.9,70,3,37,1035,350.0,944
813,1,0,3.9,62,29,73,463,300.0,1729
814,1,0,4.4,819,31,37,1302,400.0,8242
815,1,0,2.6,171,0,24,67,450.0,6543
816,1,0,3.9,158,3,86,50,400.0,8242
817,1,0,3.4,14,29,86,1585,200.0,8242
818,1,1,4.2,1964,3,24,112,1000.0,712
819,1,0,3.7,207,0,73,778,300.0,7148
820,1,0,4.0,138,3,36,333,650.0,3284
821,1,0,3.3,455,3,24,59,550.0,3960
822,1,0,3.9,14,29,86,86,400.0,8242
823,1,0,3.4,13,3,24,1649,600.0,7220
824,1,0,3.8,181,3,50,1623,600.0,5994
825,1,0,3.6,140,3,73,1444,200.0,749
826,1,0,3.2,44,0,73,1649,300.0,6611
827,1,0,3.6,43,29,73,442,300.0,1284
828,1,0,2.7,159,29,73,2018,750.0,6893
829,1,0,3.4,76,3,73,1649,450.0,7715
830,1,0,3.6,16,29,56,352,100.0,8242
831,1,0,3.5,74,3,73,1585,400.0,6222
832,1,0,3.9,20,0,86,222,200.0,8242
833,1,0,3.7,9,29,86,845,400.0,7529
834,1,0,4.1,51,29,86,2238,200.0,5236
835,1,0,3.5,53,3,73,1649,350.0,878
836,1,0,3.1,28,0,86,417,400.0,8242
837,1,0,3.2,166,3,73,2085,600.0,8242
838,1,0,3.9,50,3,73,1889,400.0,2042
839,1,0,3.7,128,3,86,398,400.0,4537
840,1,0,3.6,8,3,86,1351,500.0,6179
841,1,0,2.9,126,0,73,778,300.0,852
842,1,0,3.4,24,29,86,1381,150.0,5326
843,1,0,4.0,952,31,73,1860,400.0,3281
844,1,0,3.4,51,37,73,366,400.0,8242
845,1,0,3.8,472,3,73,458,600.0,2984
846,1,1,4.0,739,3,24,417,800.0,4899
847,1,0,4.0,117,3,24,2224,500.0,8242
848,1,0,3.9,255,0,24,59,500.0,1773
849,1,0,4.0,1974,29,24,415,800.0,7662
850,1,0,3.7,65,29,73,1403,400.0,1988
851,1,1,4.2,1428,29,24,82,800.0,2276
852,1,0,3.3,39,0,45,1585,400.0,370
853,1,0,3.4,43,3,73,1095,400.0,8236
854,1,0,3.7,13,29,86,230,200.0,6494
855,1,0,3.6,34,29,73,839,200.0,2867
856,1,0,2.9,345,0,86,1632,450.0,6542
857,1,0,3.5,8,0,36,1649,600.0,8242
858,1,0,3.8,23,29,73,2062,150.0,8242
859,1,0,4.0,332,29,73,2224,300.0,8242
860,1,1,4.0,199,29,73,2037,700.0,3666
861,1,0,3.9,20,0,86,1058,300.0,837
862,1,0,3.5,11,29,73,2221,200.0,2451
863,1,0,3.9,437,29,73,457,400.0,1061
864,1,0,3.8,207,3,24,338,700.0,1484
865,1,1,4.4,4381,29,26,2028,600.0,8242
866,1,0,3.8,55,3,73,2224,300.0,8242
867,1,0,3.2,19,0,73,1649,400.0,5833
868,1,0,4.0,597,3,73,1585,400.0,2544
869,1,0,3.5,16,29,86,107,400.0,7271
870,1,0,3.6,35,29,73,1649,200.0,4047
871,1,0,3.5,9,3,73,1102,250.0,7251
872,1,0,3.0,102,0,24,2224,600.0,8242
873,1,0,3.9,189,0,73,366,300.0,1937
874,1,0,3.7,131,29,16,678,400.0,8242
875,1,0,4.2,373,29,24,379,750.0,8242
876,1,0,3.9,435,0,24,258,650.0,4936
877,1,0,3.3,6,3,73,1674,300.0,882
878,1,0,4.1,292,0,24,357,700.0,8242
879,1,0,3.6,137,3,73,107,300.0,8242
880,1,0,3.2,133,3,24,1670,500.0,8242
881,1,0,3.9,37,29,86,2107,250.0,6333
882,1,0,3.7,170,29,73,1175,200.0,8242
883,1,0,3.7,21,0,73,755,400.0,3610
884,1,0,3.6,794,3,24,402,550.0,6847
885,1,0,4.6,404,3,24,0,1000.0,8242
886,1,0,3.9,100,0,24,768,600.0,7728
887,1,0,3.9,38,29,11,304,300.0,8242
888,1,0,3.2,93,3,73,1649,350.0,4023
889,1,0,3.3,58,0,73,333,300.0,8242
890,1,1,3.9,561,3,24,1585,900.0,8242
891,1,1,3.9,486,0,16,965,700.0,8242
892,1,0,3.6,102,3,73,1679,500.0,8242
893,1,0,3.5,89,3,73,1623,500.0,1924
894,1,0,3.5,17,37,24,2184,450.0,5200
895,1,0,3.9,320,3,24,1649,650.0,4145
896,1,0,4.1,237,29,37,1060,500.0,4313
897,1,0,3.8,37,3,73,1165,250.0,8242
898,1,0,3.7,27,0,73,1444,400.0,8242
899,1,1,3.9,1227,3,24,152,900.0,1902
900,1,0,3.9,32,0,0,230,500.0,8242
901,1,0,4.0,95,3,36,1517,600.0,8071
902,1,1,4.1,1538,29,24,208,1000.0,4118
903,1,0,3.7,110,3,24,50,800.0,5740
904,1,0,3.2,45,3,36,1760,400.0,7644
905,1,0,4.1,381,0,73,107,250.0,6637
906,1,0,3.8,87,3,86,1165,100.0,8242
907,1,0,3.7,18,3,37,1058,300.0,8242
908,1,0,3.9,251,3,36,1637,500.0,1623
909,1,0,3.0,353,29,73,1772,400.0,8242
910,1,0,4.0,205,29,36,1623,450.0,3375
911,1,0,3.9,183,0,73,1185,250.0,7636
912,1,0,3.9,99,3,37,1302,400.0,8242
913,1,0,3.9,13,0,73,2097,100.0,513
914,1,0,4.1,260,29,73,1585,300.0,8242
915,1,0,3.9,355,0,73,1649,400.0,8242
916,1,0,4.1,83,0,73,1167,400.0,8242
917,1,0,2.5,321,29,73,1707,400.0,5530
918,1,0,3.9,362,0,24,1585,600.0,8242
919,1,1,4.2,2166,29,71,11,1200.0,2892
920,1,0,3.7,43,0,24,59,550.0,8242
921,1,0,3.8,30,3,73,2224,300.0,8242
922,1,0,4.0,182,29,83,1531,400.0,8242
923,1,0,3.4,9,29,36,1609,450.0,8242
924,1,0,3.8,265,3,36,1670,400.0,7216
925,1,0,3.1,41,0,73,1638,800.0,1593
926,1,1,3.8,500,3,24,1968,1000.0,8242
927,1,0,3.1,7,29,86,1405,400.0,3243
928,1,0,4.0,532,3,24,846,800.0,8242
929,1,0,3.4,23,0,36,444,300.0,8242
930,1,0,3.6,42,37,25,780,1500.0,3526
931,1,1,3.5,551,3,24,1701,600.0,8242
932,1,0,3.9,100,29,73,2295,200.0,8242
933,1,0,4.2,421,3,24,839,700.0,8242
934,1,0,3.1,38,29,73,436,300.0,8242
935,1,0,3.7,33,3,0,230,500.0,2644
936,1,0,3.7,662,29,24,270,650.0,8242
937,1,0,3.1,14,29,86,1059,250.0,2577
938,1,0,3.8,54,3,73,421,500.0,6159
939,1,0,4.1,92,0,73,725,300.0,1457
940,1,0,3.4,22,3,86,1092,300.0,8231
941,1,0,3.1,105,3,86,1623,500.0,278
942,1,0,3.5,8,29,73,1948,500.0,5522
943,1,0,3.7,36,29,36,398,600.0,1147
944,1,0,3.7,14,3,37,1041,300.0,8242
945,1,0,4.0,23,29,11,293,200.0,8242
946,1,0,4.2,2350,29,24,1585,800.0,8242
947,1,0,3.9,120,3,73,429,300.0,8242
948,1,0,3.9,49,3,16,475,600.0,8242
949,1,0,3.7,184,0,73,1170,400.0,8242
950,1,1,3.6,225,3,24,402,700.0,7137
951,1,0,3.6,11,0,11,1378,200.0,5325
952,1,0,4.0,35,0,39,1043,300.0,768
953,1,0,3.0,45,3,36,398,700.0,6989
954,1,0,3.2,56,3,73,1830,250.0,8242
955,1,0,4.0,869,0,36,357,500.0,2101
956,1,0,3.2,34,3,73,2065,300.0,8242
957,1,0,4.0,153,29,73,2298,200.0,8242
958,1,0,3.7,139,3,73,1748,400.0,8242
959,1,0,3.1,10,29,73,49,300.0,8242
960,1,0,3.7,181,3,36,398,500.0,8242
961,1,0,3.9,669,0,24,1585,500.0,7144
962,1,0,3.7,168,3,73,1514,600.0,8242
963,1,0,3.4,17,31,73,333,100.0,8242
964,1,0,3.8,170,3,73,1732,250.0,8242
965,1,0,4.0,112,29,73,2320,200.0,8242
966,1,0,3.0,43,3,73,1100,500.0,8242
967,1,0,3.8,58,0,73,273,300.0,6227
968,1,0,3.7,80,29,73,2150,400.0,3381
969,1,0,3.6,8,29,73,2149,300.0,8242
970,1,0,4.0,167,31,73,2224,400.0,8242
971,1,0,3.7,38,3,86,272,400.0,8242
972,1,0,3.8,29,3,13,1046,400.0,8242
973,1,0,3.9,85,29,73,2054,300.0,8242
974,1,0,2.6,473,0,73,1359,600.0,1436
975,1,0,3.4,13,0,85,1378,100.0,8242
976,1,0,3.7,217,29,24,1948,500.0,8242
977,1,0,3.8,21,0,73,742,300.0,7860
978,1,0,3.6,192,0,36,1249,450.0,8242
979,1,1,4.2,611,0,25,180,1500.0,2913
980,1,0,3.6,44,3,56,1546,200.0,8242
981,1,0,3.1,68,3,73,366,250.0,8242
982,1,0,3.1,16,3,82,2305,250.0,8242
983,1,0,4.0,166,3,36,2018,750.0,2812
984,1,0,4.1,46,29,16,676,600.0,8242
985,1,0,3.3,57,3,73,815,250.0,8242
986,1,0,3.5,11,0,11,1314,200.0,4773
987,1,1,4.4,2233,3,25,1006,1200.0,8242
988,1,0,4.0,107,0,73,1585,300.0,8242
989,1,0,4.2,306,0,36,1428,600.0,8242
990,1,0,3.7,32,3,73,2149,300.0,8242
991,1,1,3.8,756,29,24,1585,1000.0,8242
992,1,0,3.5,11,29,73,2064,200.0,8242
993,1,0,3.7,30,3,24,1948,800.0,8242
994,1,1,4.4,4309,29,63,867,1600.0,8242
995,1,0,4.0,212,3,73,1585,400.0,8242
996,1,0,2.9,153,3,73,258,600.0,8242
997,1,0,4.0,827,0,24,2054,500.0,8242
998,1,0,3.9,36,29,73,1019,400.0,8242
999,1,0,4.0,256,3,73,457,500.0,8242
1000,1,0,3.6,8,3,73,810,400.0,8242
1001,1,0,3.9,40,3,50,606,400.0,8242
1002,1,0,3.9,73,3,86,2208,400.0,8242
1003,1,0,4.2,169,29,16,508,600.0,8242
1004,1,0,4.1,586,29,24,768,700.0,8242
1005,1,0,3.5,221,0,84,1527,400.0,8242
1006,1,0,2.9,22,29,36,1649,400.0,5803
1007,1,0,3.5,177,0,73,273,500.0,8242
1008,1,0,3.9,347,29,24,845,600.0,8242
1009,1,0,3.0,347,3,73,2034,800.0,5094
1010,1,0,3.9,385,29,73,2037,600.0,8242
1011,1,0,3.8,37,29,85,2317,150.0,8242
1012,1,0,3.2,18,29,5,233,300.0,8242
1013,1,0,4.0,1305,29,24,867,750.0,8242
1014,1,0,3.0,122,3,24,845,500.0,8242
1015,1,0,3.5,47,29,73,2224,300.0,8242
1016,1,0,3.5,20,3,73,1479,350.0,8242
1017,1,0,3.4,7,29,86,1035,200.0,8242
1018,1,0,4.3,539,29,73,857,300.0,8242
1019,1,1,3.9,681,3,24,1756,800.0,8242
1020,1,0,3.5,10,0,73,1623,250.0,8242
1021,1,0,3.8,106,29,36,430,350.0,8242
1022,1,1,4.1,1025,3,24,1585,1000.0,8242
1023,1,0,3.6,132,3,14,2329,250.0,8242
1024,1,0,3.7,26,3,16,597,900.0,30
1025,1,0,4.2,289,3,73,6,400.0,8242
1026,1,0,3.9,407,29,24,1649,500.0,8242
1027,1,0,3.6,25,37,24,1938,600.0,8242
1028,1,0,3.9,201,3,73,1649,250.0,8242
1029,1,0,3.1,106,3,24,778,450.0,8242
1030,1,0,3.7,37,3,16,506,400.0,8242
1031,1,0,4.1,203,29,76,514,650.0,503
1032,1,0,3.1,320,29,24,1892,600.0,8242
1033,1,1,3.8,257,3,24,91,800.0,8242
1034,1,0,3.8,9,0,0,231,450.0,8242
1035,1,0,3.2,100,3,73,1114,250.0,8242
1036,1,0,3.6,34,3,73,2278,100.0,8242
1037,1,0,3.2,4,3,50,2072,250.0,8242
1038,1,0,3.8,46,29,73,2018,450.0,8242
1039,1,0,3.9,102,3,16,498,450.0,8242
1040,1,1,4.2,237,29,26,495,600.0,8242
1041,1,0,3.7,108,3,73,1479,600.0,8242
1042,1,0,3.9,34,29,24,1491,750.0,8242
1043,1,0,3.1,10,29,50,2160,500.0,8242
1044,1,0,3.3,8,29,86,398,600.0,8242
1045,1,0,3.2,144,3,73,1679,350.0,4067
1046,1,0,3.5,97,29,24,402,600.0,8242
1047,1,0,3.2,34,29,73,1531,150.0,8242
1048,1,1,4.2,1028,29,25,853,1100.0,8242
1049,1,0,3.8,84,3,36,45,600.0,6349
1050,1,0,2.8,165,3,73,1448,450.0,8242
1051,1,0,3.3,12,29,73,2354,300.0,8242
1052,1,0,2.9,57,3,73,1178,400.0,8242
1053,1,0,3.9,99,3,73,2221,300.0,8242
1054,1,0,3.9,141,3,11,1379,300.0,8242
1055,1,0,4.0,181,29,24,1675,550.0,8242
1056,1,0,4.0,128,0,37,1295,230.0,5258
1057,1,0,3.8,171,29,73,1585,250.0,8242
1058,1,0,3.5,13,3,24,402,700.0,8242
1059,1,0,3.6,9,3,73,866,250.0,8242
1060,1,0,3.3,9,3,36,472,300.0,8242
1061,1,0,3.5,8,0,37,1295,130.0,8242
1062,1,0,3.9,200,29,73,1487,400.0,8242
1063,1,0,3.6,33,3,24,86,600.0,8242
1064,1,0,3.0,114,3,24,700,1000.0,8242
1065,1,0,3.5,12,0,73,1092,300.0,8242
1066,1,0,3.6,26,29,24,1649,600.0,8242
1067,1,0,3.6,15,3,24,2197,500.0,8242
1068,1,0,3.6,46,3,24,1948,600.0,8242
1069,1,0,3.7,48,0,73,1290,350.0,2430
1070,1,0,3.7,98,29,24,2226,500.0,8242
1071,1,0,3.8,146,29,24,700,600.0,8242
1072,1,0,3.7,16,3,24,1475,700.0,8242
1073,1,0,4.2,248,0,39,283,500.0,610
1074,1,0,3.7,67,0,36,2149,150.0,8242
1075,1,0,3.3,15,3,73,1092,350.0,8242
1076,1,1,4.1,583,29,25,938,1200.0,8242
1077,1,0,3.7,42,29,73,1649,500.0,8242
1078,1,0,3.5,8,29,73,2324,250.0,8242
